1648868400000,3468.58,3472.76,3456.68,3457.81,1512080,1648869299999,4367.17146944,3535,711202,2054.27579372,0
1648869300000,3457.81,3464.79,3453.76,3457.62,1141631,1648870199999,3299.72351899,2389,616950,1783.07810622,0
1648870200000,3457.61,3471.01,3457.61,3467.96,1472508,1648871099999,4249.01573688,3242,871225,2514.16760731,0
1648871100000,3467.96,3474.56,3466.19,3474.56,964445,1648871999999,2778.88255451,2002,509344,1467.64014996,0
1648872000000,3474.64,3478.28,3463.93,3470.18,1532595,1648872899999,4414.54289028,3820,852593,2455.66927596,0
1648872900000,3470.18,3470.70,3463.30,3463.93,736640,1648873799999,2124.89342314,1848,293727,847.27571019,0
1648873800000,3463.93,3488.07,3463.44,3484.36,2060805,1648874699999,5920.25781838,3932,1221039,3508.82336306,0
1648874700000,3484.36,3489.24,3478.42,3478.43,1861328,1648875599999,5341.58667415,2970,681954,1956.79121321,0
1648875600000,3478.42,3478.69,3472.62,3473.63,1090381,1648876499999,3137.95880698,2410,483182,1390.73466336,0
1648876500000,3473.63,3481.66,3469.42,3477.95,2404706,1648877399999,6918.89950126,3861,1277799,3677.19636158,0
1648877400000,3477.94,3479.51,3464.77,3471.97,1476249,1648878299999,4250.86168106,3055,745684,2147.67134968,0
1648878300000,3471.97,3484.57,3469.46,3481.25,1418940,1648879199999,4076.78172646,2735,544529,1565.18443646,0
1648879200000,3481.25,3481.65,3477.68,3477.68,700897,1648880099999,2014.29348705,1385,292023,839.25864851,0
1648880100000,3477.66,3482.60,3471.00,3471.36,2630141,1648880999999,7565.92746822,4315,1496283,4304.32127272,0
1648881000000,3471.37,3483.78,3471.36,3480.85,1580540,1648881899999,4542.91650219,2389,717712,2063.56580540,0
1648881900000,3481.02,3493.17,3479.29,3488.81,1996602,1648882799999,5727.62137173,3323,1099267,3153.69121540,0
1648882800000,3488.48,3494.49,3477.32,3477.84,2914828,1648883699999,8359.22955762,3924,1384890,3971.35540474,0
1648883700000,3477.85,3482.77,3471.94,3473.64,1890254,1648884599999,5436.90732944,3083,991985,2853.22522222,0
1648884600000,3473.63,3478.18,3472.77,3477.87,487136,1648885499999,1401.37141192,1240,235502,677.49468232,0
1648885500000,3477.86,3486.00,3477.86,3485.50,1014439,1648886399999,2912.58038485,2099,555017,1593.76354225,0
1648886400000,3485.51,3485.51,3477.35,3483.20,1107977,1648887299999,3183.59050499,2263,578363,1661.96816023,0
1648887300000,3483.21,3484.65,3478.79,3479.29,795720,1648888199999,2285.46929092,1522,279816,803.65852020,0
1648888200000,3479.28,3482.63,3474.46,3474.47,973478,1648889099999,2797.62353776,2275,331311,952.15644917,0
1648889100000,3474.47,3476.66,3470.00,3476.66,2248738,1648889999999,6473.73856018,3333,1188205,3420.90499708,0
1648890000000,3476.65,3478.45,3475.83,3475.99,648861,1648890899999,1866.09986583,1790,352237,1013.07835532,0
1648890900000,3475.99,3476.80,3472.50,3476.80,746320,1648891799999,2147.93187340,1569,385492,1109.51311589,0
1648891800000,3476.80,3477.54,3473.65,3477.11,620362,1648892699999,1784.72054236,1224,224829,646.82515771,0
1648892700000,3477.12,3496.77,3477.11,3494.54,2466993,1648893599999,7073.52810033,4772,1505853,4317.91148643,0
1648893600000,3494.54,3495.28,3483.24,3483.75,1126243,1648894499999,3229.16105540,2439,320225,918.09098558,0
1648894500000,3483.75,3485.02,3476.90,3476.90,1175264,1648895399999,3376.35230354,2340,482178,1385.19290544,0
1648895400000,3476.90,3486.05,3475.36,3486.05,944329,1648896299999,2713.08241153,1932,594916,1709.32052271,0
1648896300000,3486.05,3492.63,3483.17,3492.63,1422592,1648897199999,4078.40580929,3018,736814,2112.27651493,0
1648897200000,3492.63,3498.34,3487.00,3489.16,1731217,1648898099999,4955.55164783,3354,974004,2788.22700815,0
1648898100000,3489.15,3497.00,3487.05,3488.08,1037546,1648898999999,2971.17554442,2191,509877,1460.26985871,0
1648899000000,3488.08,3494.71,3486.30,3494.70,871290,1648899899999,2496.18252860,1841,495148,1418.57057522,0
1648899900000,3494.70,3494.71,3487.32,3487.32,1044309,1648900799999,2991.50807864,2149,447298,1281.50178303,0
1648900800000,3487.32,3508.77,3463.21,3489.64,10552182,1648901699999,30261.79822237,18576,5011698,14374.23830662,0
1648901700000,3489.47,3508.54,3483.61,3504.47,4337853,1648902599999,12408.09859199,8981,2328252,6659.39409239,0
1648902600000,3504.47,3532.64,3502.61,3521.64,10571216,1648903499999,30014.13818625,16535,5914714,16797.88644769,0
